0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
National Center for Education Statistics,National Center for Education Statistics,National Center for Education Statistics,National Center for Education Statistics,National Center for Education Statistics,National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,
CCD public school data 2023-2024 school year,CCD public school data 2023-2024 school year,CCD public school data 2023-2024 school year,CCD public school data 2023-2024 school year,CCD public school data 2023-2024 school year,CCD public school data 2023-2024 school year,,,,,,,,,,,,,,,,,,,,
The file contains (1348) records based on your search.,The file contains (1348) records based on your search.,The file contains (1348) records based on your search.,The file contains (1348) records based on your search.,The file contains (1348) records based on your search.,The file contains (1348) records based on your search.,,,,,,,,,,,,,,,,,,,,
"NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""","NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""","NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""","NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""","NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""","NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""",,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd","NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd","NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd","NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd","NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd","NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd",,,,,,,,,,,,,,,,,,,,
NCES School ID,State School ID,NCES District ID,State District ID,Low Grade,High Grade,School Name,District,County Name,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code,Locale,Charter,Students,Teachers,Student Teacher Ratio,Free Lunch,Reduced Lunch,Directly Certified,Type,Status
201014001704,KS-D0233-2782,2010140,KS-D0233,PK,05,Mahaffie Elem,Olathe,Johnson County,1300 N Nelson Rd,Olathe,KS,66061,,(913)780-7530,21,"Suburban, Large",No,441.00000,30.80000,14.3200000,158.00000,44.00000,–,Regular,Open
200914001783,KS-D0266-2051,2009140,KS-D0266,KG,04,Maize Central Elementary,Maize,Sedgwick County,304 W. Academy Ave,Maize,KS,67101,,(316)722-0427,21,"Suburban, Large",No,545.00000,40.20000,13.5600000,131.00000,45.00000,–,Regular,Open
200914000383,KS-D0266-2046,2009140,KS-D0266,KG,04,Maize Elementary,Maize,Sedgwick County,305 W. Jones,Maize,KS,67101,,(316)722-8230,21,"Suburban, Large",No,420.00000,29.90000,14.0500000,119.00000,26.00000,–,Regular,Open
200914002131,KS-D0266-2161,2009140,KS-D0266,05,06,Maize Intermediate School,Maize,Sedgwick County,12100 W 45th Street N,Maize,KS,67101,,(316)462-8201,41,"Rural, Fringe",No,644.00000,48.00000,13.4200000,176.00000,28.00000,–,Regular,Open
200914001105,KS-D0266-2044,2009140,KS-D0266,07,08,Maize Middle School,Maize,Sedgwick County,4600 N Maize Rd,Maize,KS,67101,,(316)729-2464,21,"Suburban, Large",No,671.00000,50.00000,13.4200000,191.00000,37.00000,–,Regular,Open
200914001666,KS-D0266-2045,2009140,KS-D0266,KG,04,Maize South Elementary,Maize,Sedgwick County,3404 N Maize Road,Wichita,KS,67205,,(316)462-8300,11,"City, Large",No,519.00000,39.00000,13.3100000,127.00000,37.00000,–,Regular,Open
200914001956,KS-D0266-2052,2009140,KS-D0266,09,12,Maize South High School,Maize,Sedgwick County,3701 N. Tyler Road,Wichita,KS,67205,,(316)462-8000,11,"City, Large",No,1121.00000,66.90000,16.7600000,231.00000,54.00000,–,Regular,Open
200914002132,KS-D0266-2162,2009140,KS-D0266,05,06,Maize South Intermediate School,Maize,Sedgwick County,9701 W 37th Street N,Wichita,KS,67205,,(316)462-8501,11,"City, Large",No,454.00000,31.60000,14.3700000,90.00000,18.00000,–,Regular,Open
200914000384,KS-D0266-2047,2009140,KS-D0266,07,08,Maize South Middle School,Maize,Sedgwick County,3403 N Tyler Rd,Wichita,KS,67205,,(316)722-0421,11,"City, Large",No,523.00000,42.00000,12.4500000,128.00000,20.00000,–,Regular,Open
200914000385,KS-D0266-2050,2009140,KS-D0266,09,12,Maize Sr High,Maize,Sedgwick County,11600 W 45th St N,Maize,KS,67101,,(316)722-0441,21,"Suburban, Large",No,1388.00000,86.70000,16.0100000,301.00000,87.00000,–,Regular,Open
200914002083,KS-D0266-2076,2009140,KS-D0266,KG,12,Maize Virtual Preparatory School,Maize,Sedgwick County,301 S Park,Maize,KS,67101,,(316)462-8800,21,"Suburban, Large",No,471.00000,22.00000,21.4100000,†,†,†,Regular,Open
201014001759,KS-D0233-9304,2010140,KS-D0233,PK,05,Manchester Park Elementary,Olathe,Johnson County,9810 Prairie Creek Rd,Lenexa,KS,66220,,(913)780-7540,13,"City, Small",No,613.00000,34.60000,17.7200000,35.00000,10.00000,–,Regular,Open
200918000853,KS-D0383-5136,2009180,KS-D0383,09,12,Manhattan High School,Manhattan-Ogden,Riley County,2100 Poyntz Avenue,Manhattan,KS,66502,,(785)587-2100,13,"City, Small",No,1996.00000,132.65000,15.0500000,675.00000,123.00000,–,Regular,Open
200918002150,KS-D0383-5143,2009180,KS-D0383,KG,12,Manhattan Virtual Academy,Manhattan-Ogden,Riley County,2100 Poyntz Avenue,Manhattan,KS,66502,,(785)587-2100,13,"City, Small",No,174.00000,12.00000,14.5000000,†,†,†,Regular,Open
200948001164,KS-D0456-7094,2009480,KS-D0456,PK,05,Marais Des Cygnes Valley Elem,Marais Des Cygnes Valley,Osage County,P O Box 139,Quenemo,KS,66528,,(785)759-3512,42,"Rural, Distant",No,94.00000,8.80000,10.6800000,63.00000,6.00000,–,Regular,Open
200948001165,KS-D0456-7096,2009480,KS-D0456,09,12,Marais Des Cygnes Valley High,Marais Des Cygnes Valley,Osage County,PO Box 158,Melvern,KS,66510,,(785)549-3313,43,"Rural, Remote",No,68.00000,4.90000,13.8800000,31.00000,9.00000,–,Regular,Open
200948001167,KS-D0456-7104,2009480,KS-D0456,06,08,Marais Des Cygnes Valley Middle,Marais Des Cygnes Valley,Osage County,P O Box 158,Melvern,KS,66510,,(785)549-3313,43,"Rural, Remote",No,37.00000,5.00000,7.4000000,23.00000,0.00000,–,Regular,Open
200924000949,KS-D0408-5750,2009240,KS-D0408,PK,05,Marion Elem,Marion-Florence,Marion County,1400 E Lawrence,Marion,KS,66861,,(620)382-3771,43,"Rural, Remote",No,258.00000,18.20000,14.1800000,120.00000,11.00000,–,Regular,Open
200924000948,KS-D0408-5748,2009240,KS-D0408,09,12,Marion High,Marion-Florence,Marion County,701 E Main,Marion,KS,66861,,(620)382-2168,43,"Rural, Remote",No,153.00000,14.50000,10.5500000,46.00000,11.00000,–,Regular,Open
200924000947,KS-D0408-5746,2009240,KS-D0408,06,08,Marion Middle,Marion-Florence,Marion County,125 South Lincoln,Marion,KS,66861,,(620)382-6070,43,"Rural, Remote",No,119.00000,8.00000,14.8800000,44.00000,4.00000,–,Regular,Open
201226001474,KS-D0501-8533,2012260,KS-D0501,06,08,Marjorie French Middle School,Topeka Public Schools,Shawnee County,5257 SW 33rd St,Topeka,KS,66614,,(785)438-4150,12,"City, Midsize",No,462.00000,36.80000,12.5500000,268.00000,43.00000,–,Regular,Open
200795001401,KS-D0500-8298,2007950,KS-D0500,KG,05,Mark Twain Elem,Kansas City,Wyandotte County,2300 Minnesota Avenue,Kansas City,KS,66102,,(913)627-5200,12,"City, Midsize",No,220.00000,18.20000,12.0900000,168.00000,29.00000,–,Regular,Open
200918000848,KS-D0383-5126,2009180,KS-D0383,KG,05,Marlatt Elem,Manhattan-Ogden,Riley County,2715 Hobbs,Manhattan,KS,66502,,(785)587-2060,13,"City, Small",No,426.00000,28.99000,14.6900000,94.00000,24.00000,–,Regular,Open
200966000237,KS-D0256-1536,2009660,KS-D0256,PK,05,Marmaton Valley Elem,Marmaton Valley,Allen County,128 West Oak Street,Moran,KS,66755,,(620)237-4381,42,"Rural, Distant",No,145.00000,10.50000,13.8100000,69.00000,19.00000,–,Regular,Open
200966000238,KS-D0256-1538,2009660,KS-D0256,06,12,Marmaton Valley High,Marmaton Valley,Allen County,128 West Oak Street,Moran,KS,66755,,(620)237-4251,42,"Rural, Distant",No,121.00000,13.50000,8.9600000,55.00000,15.00000,–,Regular,Open
200966002126,KS-D0256-1535,2009660,KS-D0256,09,12,Marmaton Valley Virtual School,Marmaton Valley,Allen County,128 West Oak Street,Moran,KS,66755,,(620)237-4251,42,"Rural, Distant",No,4.00000,–,†,†,†,†,Regular,Open
200612001740,KS-D0389-5287,2006120,KS-D0389,PK,06,Marshall Elementary School,Eureka,Greenwood County,1015 N Jefferson,Eureka,KS,67045,,(620)583-5537,43,"Rural, Remote",No,320.00000,28.20000,11.3500000,209.00000,17.00000,–,Regular,Open
201299001908,KS-D0259-1617,2012990,KS-D0259,06,08,Marshall Middle School,Wichita,Sedgwick County,1510 Payne,Wichita,KS,67203,,(316)973-9000,11,"City, Large",No,505.00000,40.33000,12.5200000,416.00000,37.00000,–,Regular,Open
200561000725,KS-D0396-5413,2005610,KS-D0396,06,08,Marvin Sisk Middle School,Douglass Public Schools,Butler County,910 E First,Douglass,KS,67039,,(316)747-3340,42,"Rural, Distant",No,133.00000,10.58000,12.5700000,56.00000,9.00000,–,Regular,Open
200001601674,KS-D0364-4545,2000016,KS-D0364,PK,06,Marysville Elem,Marysville,Marshall County,1010 Carolina,Marysville,KS,66508,,(785)562-3641,43,"Rural, Remote",No,417.00000,33.10000,12.6000000,204.00000,29.00000,–,Regular,Open
200001600762,KS-D0364-4548,2000016,KS-D0364,07,12,Marysville Jr/Sr High,Marysville,Marshall County,1011 Walnut,Marysville,KS,66508,,(785)562-5386,43,"Rural, Remote",No,368.00000,32.90000,11.1900000,133.00000,32.00000,–,Regular,Open
201299000337,KS-D0259-1824,2012990,KS-D0259,06,08,Mayberry Cultural and Fine Arts Magnet Middle,Wichita,Sedgwick County,207 S Sheridan,Wichita,KS,67213,,(316)973-5800,11,"City, Large",No,596.00000,42.17000,14.1300000,391.00000,62.00000,–,Regular,Open
200762000536,KS-D0308-3116,2007620,KS-D0308,PK,06,McCandless Elementary,Hutchinson Public Schools,Reno County,700 N Baker,Hutchinson,KS,67501,,(620)615-5150,32,"Town, Distant",No,353.00000,29.47000,11.9800000,278.00000,34.00000,–,Regular,Open
201226001454,KS-D0501-8480,2012260,KS-D0501,PK,05,McCarter Elem,Topeka Public Schools,Shawnee County,5512 SW 16th St,Topeka,KS,66604,,(785)438-4660,12,"City, Midsize",No,392.00000,32.40000,12.1000000,233.00000,44.00000,–,Regular,Open
201226001455,KS-D0501-8482,2012260,KS-D0501,PK,05,McClure Elem,Topeka Public Schools,Shawnee County,2529 SW Chelsea Dr,Topeka,KS,66614,,(785)438-4340,12,"City, Midsize",No,312.00000,21.20000,14.7200000,192.00000,42.00000,–,Regular,Open
201299000298,KS-D0259-1736,2012990,KS-D0259,PK,05,McCollom Elem,Wichita,Sedgwick County,1201 Waddington,Wichita,KS,67212,,(316)973-0350,11,"City, Large",No,311.00000,24.30000,12.8000000,166.00000,22.00000,–,Regular,Open
201098000855,KS-D0384-5160,2010980,KS-D0384,PK,04,McCormick Elementary,Blue Valley,Pottawatomie County,PO Box 68,Olsburg,KS,66520,,(785)468-3551,42,"Rural, Distant",No,126.00000,9.74000,12.9400000,18.00000,15.00000,–,Regular,Open
201226001456,KS-D0501-8484,2012260,KS-D0501,PK,05,McEachron Elem,Topeka Public Schools,Shawnee County,4433 SW 29th Terr,Topeka,KS,66614,,(785)438-4430,12,"City, Midsize",No,434.00000,30.20000,14.3700000,277.00000,43.00000,–,Regular,Open
200318001061,KS-D0435-6470,2003180,KS-D0435,02,03,McKinley Elem,Abilene,Dickinson County,112 N Rogers,Abilene,KS,67410,,(785)263-2311,32,"Town, Distant",No,205.00000,11.50000,17.8300000,81.00000,25.00000,–,Regular,Open
200795001778,KS-D0500-8281,2007950,KS-D0500,KG,05,McKinley Elementary School,Kansas City,Wyandotte County,1301 Armstrong,Kansas City,KS,66102,,(913)627-7350,12,"City, Midsize",No,247.00000,24.05000,10.2700000,213.00000,23.00000,–,Regular,Open
201299000300,KS-D0259-1740,2012990,KS-D0259,PK,05,McLean Science/Tech Magnet Elem,Wichita,Sedgwick County,2277 Marigold Lane,Wichita,KS,67204,,(316)973-8250,11,"City, Large",No,263.00000,18.90000,13.9200000,147.00000,22.00000,–,Regular,Open
200936000672,KS-D0342-4006,2009360,KS-D0342,PK,05,McLouth Elem,McLouth,Jefferson County,PO Box 40,McLouth,KS,66054,,(913)796-6152,42,"Rural, Distant",No,231.00000,15.89000,14.5400000,102.00000,12.00000,–,Regular,Open
200936000673,KS-D0342-4008,2009360,KS-D0342,09,12,McLouth High,McLouth,Jefferson County,PO Box 40,McLouth,KS,66054,,(913)796-6122,42,"Rural, Distant",No,126.00000,9.72000,12.9600000,44.00000,9.00000,–,Regular,Open
200936000992,KS-D0342-4007,2009360,KS-D0342,06,08,McLouth Middle,McLouth,Jefferson County,PO Box 40,McLouth,KS,66054,,(913)796-6122,42,"Rural, Distant",No,85.00000,6.77000,12.5600000,29.00000,3.00000,–,Regular,Open
200939000999,KS-D0418-6040,2009390,KS-D0418,09,12,McPherson High,McPherson,McPherson County,801 E First Street,McPherson,KS,67460,,(620)241-9500,33,"Town, Remote",No,692.00000,53.45000,12.9500000,235.00000,47.00000,–,Regular,Open
200939000998,KS-D0418-6038,2009390,KS-D0418,06,08,McPherson Middle School,McPherson,McPherson County,700 E Elizabeth,McPherson,KS,67460,,(620)241-9450,33,"Town, Remote",No,470.00000,36.14000,13.0000000,174.00000,34.00000,–,Regular,Open
201299001919,KS-D0259-1627,2012990,KS-D0259,06,08,Mead Middle School,Wichita,Sedgwick County,2601 E Skinner,Wichita,KS,67211,,(316)973-8500,11,"City, Large",No,500.00000,39.87000,12.5400000,436.00000,35.00000,–,Regular,Open
200942000105,KS-D0226-0700,2009420,KS-D0226,PK,08,Meade Elem,Meade,Meade County,Box 400,Meade,KS,67864,,(620)873-2671,43,"Rural, Remote",No,263.00000,23.10000,11.3900000,95.00000,17.00000,–,Regular,Open
200942000106,KS-D0226-0702,2009420,KS-D0226,09,12,Meade High,Meade,Meade County,PO Box 400,Meade,KS,67864,,(620)873-2981,43,"Rural, Remote",No,105.00000,8.70000,12.0700000,32.00000,9.00000,–,Regular,Open
201014000140,KS-D0233-0868,2010140,KS-D0233,PK,05,Meadow Lane Elem,Olathe,Johnson County,21880 College Blvd,Olathe,KS,66061,,(913)780-7550,21,"Suburban, Large",No,363.00000,23.80000,15.2500000,25.00000,1.00000,–,Regular,Open
201071001795,KS-D0250-1307,2010710,KS-D0250,KG,05,Meadowlark Elementary,Pittsburg,Crawford County,1602 East 20th,Pittsburg,KS,66762,,(620)235-3130,41,"Rural, Fringe",No,414.00000,28.00000,14.7900000,318.00000,26.00000,–,Regular,Open
200336001183,KS-D0385-5182,2003360,KS-D0385,KG,05,Meadowlark Elementary,Andover,Butler County,1122 N. 159th St. East,Wichita,KS,67230,,(316)218-4630,21,"Suburban, Large",No,369.00000,21.90000,16.8500000,67.00000,16.00000,–,Regular,Open
200873002096,KS-D0480-7738,2008730,KS-D0480,KG,05,Meadowlark Elementary School,Liberal,Seward County,PO Box 949,Liberal,KS,67905,,(620)604-2100,33,"Town, Remote",No,358.00000,26.00000,13.7700000,316.00000,26.00000,–,Regular,Open
201137000512,KS-D0305-3000,2011370,KS-D0305,PK,05,Meadowlark Ridge Elem,Salina,Saline County,2200 Glen Ave,Salina,KS,67401,,(785)309-4300,33,"Town, Remote",No,432.00000,32.99000,13.0900000,128.00000,19.00000,–,Regular,Open
201226001114,KS-D0501-8486,2012260,KS-D0501,PK,05,Meadows Elementary,Topeka Public Schools,Shawnee County,201 SW Clay St,Topeka,KS,66606,,(785)235-7150,12,"City, Midsize",No,426.00000,33.39000,12.7600000,334.00000,29.00000,–,Regular,Open
200330001500,KS-D0506-8680,2003300,KS-D0506,PK,08,Meadowview Elem,Labette County,Labette County,1377 21000 Road,Parsons,KS,67357,,(620)421-1857,41,"Rural, Fringe",No,345.00000,23.00000,15.0000000,206.00000,39.00000,–,Regular,Open
200945000229,KS-D0254-1472,2009450,KS-D0254,PK,06,Medicine Lodge Grade School,Barber County North,Barber County,320 N Walnut St.,Medicine Lodge,KS,67104,,(620)886-5608,43,"Rural, Remote",No,246.00000,19.60000,12.5500000,109.00000,18.00000,–,Regular,Open
200945001931,KS-D0254-1475,2009450,KS-D0254,07,12,Medicine Lodge Jr/Sr High School,Barber County North,Barber County,400 W. Eldorado Ave,Medicine Lodge,KS,67104,,(620)886-5667,43,"Rural, Remote",No,227.00000,24.40000,9.3000000,92.00000,25.00000,–,Regular,Open
201164001897,KS-D0512-8815,2011640,KS-D0512,PK,06,Merriam Park Elementary,Shawnee Mission Pub Sch,Johnson County,6100 Mastin St,Merriam,KS,66203,,(913)993-3600,21,"Suburban, Large",No,429.00000,29.30000,14.6400000,202.00000,36.00000,–,Regular,Open
201236001475,KS-D0202-0157,2012360,KS-D0202,PK,05,Midland Trail,Turner-Kansas City,Wyandotte County,3101 South 51st Street,Kansas City,KS,66106,,(913)288-3500,12,"City, Midsize",No,492.00000,34.85000,14.1200000,408.00000,37.00000,–,Regular,Open
200789001268,KS-D0475-7624,2007890,KS-D0475,PK,05,Milford Elem,Geary County Schools,Geary County,PO BOX 76,Milford,KS,66514,,(785)717-4170,42,"Rural, Distant",No,85.00000,8.10000,10.4900000,30.00000,14.00000,–,Regular,Open
201164001542,KS-D0512-8819,2011640,KS-D0512,PK,06,Mill Creek Elem,Shawnee Mission Pub Sch,Johnson County,13951 W 79th St,Shawnee,KS,66215,,(913)993-3700,13,"City, Small",No,497.00000,29.30000,16.9600000,81.00000,21.00000,–,Regular,Open
200549001871,KS-D0232-0844,2005490,KS-D0232,06,08,Mill Creek Middle School,De Soto,Johnson County,8001 Mize Boulevard,Lenexa,KS,66227,,(913)667-3512,41,"Rural, Fringe",No,665.00000,43.90000,15.1500000,52.00000,22.00000,–,Regular,Open
200549001723,KS-D0232-0833,2005490,KS-D0232,09,12,Mill Valley High School,De Soto,Johnson County,5900 Monticello Road,Shawnee,KS,66226,,(913)422-4351,21,"Suburban, Large",No,1383.00000,82.50000,16.7600000,91.00000,31.00000,–,Regular,Open
201014002077,KS-D0233-0934,2010140,KS-D0233,PK,05,Millbrooke Elementary,Olathe,Johnson County,11751 S Sunnybrook Blvd,Olathe,KS,66061,,(913)780-7560,21,"Suburban, Large",No,414.00000,29.80000,13.8900000,65.00000,14.00000,–,Regular,Open
200558001091,KS-D0443-6678,2005580,KS-D0443,PK,05,Miller Elem,Dodge City,Ford County,1100 Avenue G,Dodge City,KS,67801,,(620)471-2100,33,"Town, Remote",No,765.00000,30.00000,25.5000000,617.00000,50.00000,–,Regular,Open
200651000649,KS-D0334-3836,2006510,KS-D0334,PK,06,Miltonvale Elem,Southern Cloud,Cloud County,Box 394,Miltonvale,KS,67466,,(785)427-3365,43,"Rural, Remote",No,38.00000,5.30000,7.1700000,29.00000,2.00000,–,Regular,Open
200651000650,KS-D0334-3838,2006510,KS-D0334,07,12,Miltonvale High,Southern Cloud,Cloud County,Box 394,Miltonvale,KS,67466,,(785)427-3250,43,"Rural, Remote",No,33.00000,6.90000,4.7800000,15.00000,5.00000,–,Regular,Open
200957000161,KS-D0239-1060,2009570,KS-D0239,PK,06,Minneapolis Elementary,North Ottawa County,Ottawa County,PO Box 48,Minneapolis,KS,67467,,(785)392-2111,43,"Rural, Remote",No,314.00000,27.30000,11.5000000,144.00000,21.00000,–,Regular,Open
200957000163,KS-D0239-1064,2009570,KS-D0239,07,12,Minneapolis Jr-Sr High School,North Ottawa County,Ottawa County,PO Box 317,Minneapolis,KS,67467,,(785)392-2113,43,"Rural, Remote",No,307.00000,24.15000,12.7100000,122.00000,12.00000,–,Regular,Open
201299000301,KS-D0259-1744,2012990,KS-D0259,PK,05,Minneha Core Knowledge Elem,Wichita,Sedgwick County,701 N Webb Road,Wichita,KS,67206,,(316)973-8800,11,"City, Large",No,621.00000,40.90000,15.1800000,407.00000,43.00000,–,Regular,Open
200960000082,KS-D0219-0536,2009600,KS-D0219,PK,08,Minneola Elem,Minneola,Clark County,PO Box 157,Minneola,KS,67865,,(620)885-4571,43,"Rural, Remote",No,172.00000,14.00000,12.2900000,73.00000,28.00000,–,Regular,Open
200960000083,KS-D0219-0538,2009600,KS-D0219,09,12,Minneola High,Minneola,Clark County,P O Box 157,Minneola,KS,67865,,(620)885-4611,43,"Rural, Remote",No,73.00000,9.30000,7.8500000,36.00000,10.00000,–,Regular,Open
200606001768,KS-D0330-3687,2006060,KS-D0330,PK,06,Mission Valley Elementary,Mission Valley,Wabaunsee County,12913 Mission Valley Rd. Ste B,Eskridge,KS,66423,,(866)557-6686,42,"Rural, Distant",No,231.00000,20.80000,11.1100000,78.00000,17.00000,–,Regular,Open
201200001677,KS-D0229-0777,2012000,KS-D0229,PK,05,Mission Trail Elementary,Blue Valley,Johnson County,13200 Mission Road,Leawood,KS,66209,,(913)239-6700,21,"Suburban, Large",No,369.00000,30.20000,12.2200000,33.00000,13.00000,–,Regular,Open
201014001971,KS-D0233-0913,2010140,KS-D0233,06,08,Mission Trail Middle School,Olathe,Johnson County,1001 N. Persimmon Drive,Olathe,KS,66061,,(913)780-7260,21,"Suburban, Large",No,699.00000,48.00000,14.5600000,73.00000,18.00000,–,Regular,Open
200606000626,KS-D0330-3686,2006060,KS-D0330,07,12,Mission Valley Junior and Senior High School,Mission Valley,Wabaunsee County,12913 Mission Valley Rd. Ste A,Eskridge,KS,66423,,(866)557-6686,42,"Rural, Distant",No,216.00000,20.70000,10.4300000,56.00000,14.00000,–,Regular,Open
200549001724,KS-D0232-0842,2005490,KS-D0232,PK,05,Mize Elementary School,De Soto,Johnson County,7301 Mize Road,Shawnee,KS,66227,,(913)441-0880,41,"Rural, Fringe",No,453.00000,34.40000,13.1700000,33.00000,16.00000,–,Regular,Open
200963000782,KS-D0371-4762,2009630,KS-D0371,PK,05,Montezuma Elem,Montezuma,Gray County,Box 355,Montezuma,KS,67867,,(620)846-2283,43,"Rural, Remote",No,86.00000,8.60000,10.0000000,22.00000,5.00000,–,Regular,Open
200549000898,KS-D0232-0835,2005490,KS-D0232,06,08,Monticello Trails Middle School,De Soto,Johnson County,6100 Monticello Rd,Shawnee,KS,66226,,(913)422-1100,21,"Suburban, Large",No,684.00000,43.10000,15.8700000,68.00000,16.00000,–,Regular,Open
200642001716,KS-D0231-0815,2006420,KS-D0231,PK,04,Moonlight Elementary School,Gardner Edgerton,Johnson County,17960 S Moonlight Road,Gardner,KS,66030,,(913)856-3100,21,"Suburban, Large",No,330.00000,26.70000,12.3600000,151.00000,24.00000,–,Regular,Open
200762000537,KS-D0308-3118,2007620,KS-D0308,PK,06,Morgan Elementary,Hutchinson Public Schools,Reno County,100 W 27th,Hutchinson,KS,67502,,(620)615-5200,32,"Town, Distant",No,407.00000,28.59000,14.2400000,171.00000,49.00000,–,Regular,Open
200789001261,KS-D0475-7608,2007890,KS-D0475,PK,05,Morris Hill Elem,Geary County Schools,Riley County,4722 Normandy Drive,Fort Riley,KS,66442,,(785)717-4650,31,"Town, Fringe",No,350.00000,21.97000,15.9300000,81.00000,97.00000,–,Regular,Open
201200001593,KS-D0229-0771,2012000,KS-D0229,KG,05,Morse Elementary,Blue Valley,Johnson County,15201 Monrovia St.,Overland Park,KS,66221,,(913)239-6800,12,"City, Midsize",No,356.00000,28.20000,12.6200000,35.00000,4.00000,–,Regular,Open
200972000053,KS-D0209-0342,2009720,KS-D0209,PK,05,Moscow Elem,Moscow Public Schools,Stevens County,Box 130,Moscow,KS,67952,,(620)598-2224,43,"Rural, Remote",No,70.00000,8.10000,8.6400000,37.00000,12.00000,–,Regular,Open
200972000054,KS-D0209-0344,2009720,KS-D0209,06,12,Moscow High,Moscow Public Schools,Stevens County,Box 160,Moscow,KS,67952,,(620)598-2250,43,"Rural, Remote",No,72.00000,8.60000,8.3700000,28.00000,7.00000,–,Regular,Open
200330001501,KS-D0506-8684,2003300,KS-D0506,PK,08,Mound Valley Elem,Labette County,Labette County,402 Walnut,Mound Valley,KS,67354,,(620)328-3121,43,"Rural, Remote",No,139.00000,10.50000,13.2400000,65.00000,17.00000,–,Regular,Open
200978001011,KS-D0423-6140,2009780,KS-D0423,PK,03,Moundridge Elem,Moundridge,McPherson County,Box F,Moundridge,KS,67107,,(620)345-5500,43,"Rural, Remote",No,192.00000,12.50000,15.3600000,67.00000,26.00000,–,Regular,Open
200978001012,KS-D0423-6142,2009780,KS-D0423,09,12,Moundridge High,Moundridge,McPherson County,Box 610,Moundridge,KS,67107,,(620)345-5500,43,"Rural, Remote",No,154.00000,10.30000,14.9500000,36.00000,17.00000,–,Regular,Open
200978001013,KS-D0423-6146,2009780,KS-D0423,04,08,Moundridge Middle,Moundridge,McPherson County,Box 607,Moundridge,KS,67107,,(620)345-5500,43,"Rural, Remote",No,171.00000,13.19000,12.9600000,59.00000,17.00000,–,Regular,Open
201299000302,KS-D0259-1746,2012990,KS-D0259,PK,05,Mueller Aerospace/Engineering Discovery Magne,Wichita,Sedgwick County,2500 E 18th,Wichita,KS,67214,,(316)973-8300,11,"City, Large",No,310.00000,23.81000,13.0200000,280.00000,12.00000,–,Regular,Open
200984000372,KS-D0263-1992,2009840,KS-D0263,PK,02,Mulvane Elem W D Munson,Mulvane,Sedgwick County,1007 Westview Dr,Mulvane,KS,67110,,(316)777-0151,21,"Suburban, Large",No,443.00000,33.90000,13.0700000,157.00000,32.00000,–,Regular,Open
200984001667,KS-D0263-1998,2009840,KS-D0263,03,05,Mulvane Grade School,Mulvane,Sedgwick County,411 SE Louis Blvd,Mulvane,KS,67110,,(316)777-1981,21,"Suburban, Large",No,386.00000,26.70000,14.4600000,150.00000,19.00000,–,Regular,Open
200984000374,KS-D0263-1996,2009840,KS-D0263,09,12,Mulvane High,Mulvane,Sedgwick County,1900 N Rock Road,Mulvane,KS,67110,,(316)777-1183,21,"Suburban, Large",No,562.00000,43.40000,12.9500000,181.00000,28.00000,–,Regular,Open
